393,14.58,38.94,17.96,35.4,31.52
394,23.46,44.16,39.72,51.18,42
395,42.34,32.06,44.12,29.52,22.1
396,33.52,21.46,34.68,40.3,38.38
397,40.98,34.56,34.16,36.44,45.48
398,39.22,31.58,11.8,32.68,40.04
399,43.56,33.1,30.42,38.36,46.96
400,38.56,31.56,19.9,47.74,30.56
401,35.14,37.34,43.76,38.48,49.48
402,1.96,50.84,29.46,48.2,31.62
403,24.82,39.48,27.44,51.2,32.2
404,17.4,47.42,37.28,43.76,41.76
405,19.38,22.48,32.54,40.48,47.12
406,25.32,51.72,23.9,40.88,29.1
407,32.02,33.98,23.94,40.48,37
408,34.66,19.08,39.74,52.68,34.02
409,19.54,46.28,26.62,53.92,37.32
410,20.02,13.8,33.88,31.72,46.7
411,15.88,30.74,42.3,28.08,37.22
412,27.8,41,34,32.04,55.72
413,18.08,28.36,29.16,61.02,49.24
414,20.12,37.86,39.34,32.68,33
415,23.88,16.62,34.3,37.08,43.44
416,27.5,34.22,25.52,26.94,46.98
417,42.56,36.36,36.36,50.98,22.66
418,26.78,29.6,29.18,42.38,49.38
419,23.94,40.62,16,52.2,54.48
420,23.18,38.98,23.74,35,38.88
421,40.6,32.54,21.42,44.58,39.68
422,29.82,38.52,38.7,39.2,46.86
423,19.66,34.32,36.76,43.66,39.22
424,19.38,44.44,34.84,44.64,43.58
425,21.68,29.16,44.26,43.56,58.36
426,11.42,41.92,42.3,45.06,29.58
427,14.16,50.92,34.62,41.78,25.84
428,22.26,42.16,19.32,33.02,33.04
429,34.52,41.02,45.88,41.12,36.22
430,15.44,40.84,35.86,40.56,52.7
431,11.68,47.66,33.48,38.24,44.48
432,8.22,26.08,40.78,56.32,49.86
433,0.26,46.24,23,39.12,48.7
434,9.48,31.38,25.02,36.32,26.22
435,11.66,37.7,28.18,42.08,41.08
436,1.42,38.46,16.12,49.02,30.2
437,-25.08,28.06,15.76,43.6,39.54
438,15.18,31.86,23.44,38.62,46.82
439,22.56,23.94,35.16,44.02,27.8
440,23.88,45.04,28.82,34.1,47.7
441,-13.02,44.82,33.76,43.48,29.58
442,8.88,36.24,29.18,49.28,36.8
443,11.68,40.22,37.18,31.82,39.6
444,-1.26,16.24,35.86,44.14,41.84
445,36.1,15.7,6.06,20.76,38.12
446,13.34,24.62,27.94,37.86,38.06
447,29.22,43.04,2.4,47.98,52.14
448,28.34,46.8,22.54,43.76,47.64
449,35.24,27.98,21.62,45.88,56.66
450,30.44,38.3,41.76,26.88,37.46
451,27.28,39.18,37.94,29.68,41.8
452,36,28.18,29.4,49.42,48.52
453,17.76,37.04,14.56,32.36,34.34
454,14.36,44.54,35.16,56.34,40.16
455,23.28,43.64,44.8,35,35.86
456,30.42,49.1,31.3,26.96,44.54
457,24.7,29.42,32.1,39.52,38.8
458,25.32,29.3,43.26,48.4,19.58
459,26.5,36.24,23.8,24.5,41.28
460,34.8,28.14,41.08,32.28,25.48
461,30.36,22.28,43.48,42.46,28.56
462,32.24,4.84,20.22,20.88,35.18
463,17.32,34.36,41.9,38.72,39.16
464,41.42,54.44,26.94,46.38,42.66
465,34.24,41.18,26.7,36.88,27.86
466,25.88,29.32,18.96,35.44,38.16
467,22.48,44.62,12.56,36.12,22.56
468,54.18,29.32,20.04,40.36,38.82
469,36.16,46.38,31.54,29.88,41.8
470,25.48,37.32,41.86,53.52,48.88
471,15.86,47.3,35,40.74,51.26
472,22.54,36.16,29.66,36.18,59.34
473,22.24,38.12,30.74,43.32,49.12
474,9.82,50.08,45.5,21.64,31
475,23.82,39.08,23.22,15.76,26.18
476,16.44,50.34,37.44,38.92,51.36
477,8.58,44.66,32.2,25.98,11.74
478,-9.38,40.76,20.8,36.56,36.24
479,-1.08,33.04,37.36,40.96,52.42
480,25.58,38.26,45.22,38.06,57.54
481,32.34,39.72,14.24,42.82,35.54
482,25.38,36.34,38.52,38.06,54.12
483,6.68,51.14,29.92,23.58,31.94
484,38.8,46.52,30.8,25.78,21.96
485,17.58,36.34,19.88,34.48,31.98
486,36.42,42.84,32.78,42.8,42.52
487,29.92,15.54,40.76,39.4,52.16
488,29.18,30.16,24.06,38.72,41.34
489,27.02,28.18,32.52,37.76,43.86
490,12.72,5.58,31.88,40.8,45.5
491,17.8,29.54,25.76,55.34,47.56
492,21.22,39.98,30.92,46.16,33.76
493,12.28,43.84,26.5,22.26,51.26
494,22.1,36.1,31.48,39.04,41.6
495,-2.26,23.76,46.58,36.52,31.32
496,36.04,44.8,30.88,48.18,46.44
497,25.1,39.06,19.06,49.12,29.66
498,30.08,44.06,39.4,46.5,39.08
499,-5.88,44.02,18.06,49.18,34.38
